imdb_id,wiki_link_x,original_title_x,tags_x,image_url_y
tt4684028,https://en.wikipedia.org/wiki/Guddu_Rangeela,Guddu Rangeela,"['base', 'dusti', 'plain', 'north', 'india', 'guddu', 'rangeela', 'stori', 'two', 'cousin', 'tri', 'make', 'end', 'meet', 'crime', 'infest', 'surround', 'orchestra', 'singer', 'day', 'inform', 'night', 'acquir', 'measli', 'pay', 'off', 'inform', 'provid', 'local', 'gangster', 'richest', 'famili', 'town', 'fetch', 'easi', 'safe', 'way', 'subsist', 'without', 'get', 'hand', 'dirti', 'bargain', 'although', 'cousin', 'blood', 'much', 'unlik', 'love', 'hate', 'rapport', 'two', 'come', 'seen', 'mani', 'danger', 'funni', 'circumst', 'met', 'impromptu', 'method', 'save', 'skin', 'time', 'suffer', 'tragic', 'past', 'hand', 'gang', 'lord', 'turn', 'politician', 'billo', 'antagonist', 'tale', 'discreetli', 'entangl', '10', 'year', 'old', 'legal', 'battl', 'gupta', 'honest', 'advoc', 'fight', 'behalf', 'unorthodox', 'impuls', 'guddu', 'aspir', 'grow', 'hand', 'mouth', 'way', 'life', 'base', 'dusti', 'plain', 'north', 'india', 'guddu', 'rangeela', 'stori', 'two', 'cousin', 'tri', 'make', 'end', 'meet', 'crime', 'infest', 'surround', 'orchestra', 'singer', 'day', 'inform', 'Arshad Warsi', 'Amit Sadh', 'Ronit Roy', 'Aditi Rao Hydari', 'Shriswara', 'Dibyendu Bhattacharya', 'Amit Sial', 'Brijendra Kala', 'Rajiv Gupta', '', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/y2iEYUktiTFLjmNMEsyX27tszVg.jpg
tt4760750,https://en.wikipedia.org/wiki/Bezubaan_Ishq,Bezubaan Ishq,"['film', 'shot', 'variou', 'part', 'india', 'like', 'jaipur', 'jaisalm', 'mumbai', 'film', 'set', 'modern', 'milieu', 'tradit', 'indian', 'backdrop', 'valu', 'revolv', 'around', 'three', 'friend', 'famili', 'mansukh', 'patel', 'nri', 'busi', 'tycoon', 'resid', 'british', 'wife', 'lisa', 'daughter', 'rumzum', 'london', 'uk', 'patel', 'live', 'unit', 'kingdom', 'forgotten', 'indian', 'tradit', 'valu', 'mansukh', 'younger', 'brother', 'rashmik', 'live', 'mumbai', 'daughter', 'suhani', 'lost', 'wife', 'rekha', 'earli', 'life', 'rashmik', 'protect', 'father', 'pamper', 'suhani', 'demand', 'mother', 'savitri', 'rashmik', 'childhood', 'friend', 'vipul', 'also', 'busi', 'partner', 'live', 'wife', 'laxmi', 'son', 'swagat', 'suhani', 'swagat', 'childhood', 'sweetheart', 'suhani', 'girl', 'swagat', 'subdu', 'natur', 'also', 'play', 'import', 'role', 'suhani', 'life', 'swagat', 'bowl', 'rumzum', 'simplic', 'pure', 'film', 'shot', 'variou', 'part', 'india', 'like', 'jaipur', 'jaisalm', 'mumbai', 'film', 'set', 'modern', 'milieu', 'tradit', 'indian', 'backdrop', 'valu', 'revolv', 'around', 'three', 'Mugdha Godse', 'Sneha Ullal', 'Nishant', 'Darshan Jariwala', 'Farida Jalal', 'Sachin Khedekar', 'Muni Jha', 'Smita Jaykar', 'Alex Ashman', 'Jitu Pandya', 'Soniya Mehta', 'Rittesh Mobh', 'Akshita Sethi', 'Aru Krishansh Verma', '', 'Musical', 'Romance']",https://image.tmdb.org/t/p/w500/AbdK1f2CWo1UDPvN28sBuTdUDjN.jpg
tt4760900,https://en.wikipedia.org/wiki/Aisa_Yeh_Jahaan,Aisa Yeh Jahaan,"['film', 'set', 'mumbai', 'depict', 'relationship', 'husband', 'wife', 'ever', 'grow', 'human', 'detach', 'natur', 'peopl', 'attitud', 'toward', 'physiolog', 'child', 'growth', 'portray', 'lightheart', 'yet', 'satir', 'work', 'multin', 'compani', 'far', 'apart', 'term', 'natur', 'wife', 'ananya', 'receptionist', 'privat', 'firm', 'hand', 'kuhi', 'three', 'year', 'old', 'daughter', 'pakhi', 'domest', 'help', 'hous', 'share', 'relationship', 'base', 'innoc', 'pure', 'emot', 'pakhi', 'take', 'good', 'care', 'kuhi', 'rajib', 'ananya', 'away', 'work', 'whole', 'famili', 'plan', 'vacat', 'hometown', 'assam', 'kuhi', 'get', 'know', 'nalia', 'kai', 'helper', 'hous', 'introduc', 'new', 'world', 'record', 'world', 'tree', 'bird', 'greeneri', 'paddi', 'field', 'environ', 'larg', 'realiz', 'differ', 'concret', 'world', 'mumbai', 'natur', 'environ', 'father', 'vacat', 'parent', 'away', 'concret', 'urban', 'exist', 'young', 'girl', 'learn', 'appreci', 'joy', 'connect', 'natur', 'Yashpal Sharma', 'Ira Dubey', 'Tinnu Anand', 'Palash Sen', '', 'Drama']",https://image.tmdb.org/t/p/w500/w1CLWoA656qpxzEAlP3YgoWghI5.jpg
tt3948240,https://en.wikipedia.org/wiki/Second_Hand_Husband,Second Hand Husband,"['gurpreet', 'rajbir', 'love', 'want', 'marri', 'thing', 'stop', 'alimoni', 'rajbir', 'pay', 'everi', 'month', 'neha', 'gurpreet', 'lawyer', 'awar', 'alimoni', 'need', 'paid', 'till', 'neha', 'get', 'marri', 'somebodi', 'els', 'thu', 'begin', 'two', 'lover', 'journey', 'find', 'suitabl', 'groom', 'rajbir', 'comic', 'journey', 'goe', 'variou', 'twist', 'turn', 'final', 'culmin', 'point', 'rajbir', 'boss', 'ajit', 'singh', 'dharmendra', 'get', 'troubl', 'wife', 'flirtati', 'way', 'special', 'special', 'appear', 'aman', 'pathela', 'ray', 'hope', 'gurpreet', 'rajbir', 'manipul', 'way', 'mess', 'gurpreet', 'rajbir', 'love', 'want', 'marri', 'thing', 'stop', 'alimoni', 'rajbir', 'pay', 'everi', 'month', 'neha', 'gurpreet', 'lawyer', 'Dharmendra', 'Vijay Raaz', 'Sanjay Mishra', 'Gippy Grewal', 'Ravi Kishan', 'Alok Nath', 'Gurpreet Ghuggi', 'Rati Agnihotri', 'Supriya Karnik', 'Geeta Basra', 'Tina Ahuja', 'Mukesh Tiwari', 'Karamjit Anmol', 'Rubina', '', 'Comedy']",https://image.tmdb.org/t/p/w500/jT0e1Yzbj89q9UAy2CNRNr19rPJ.jpg
tt2708644,https://en.wikipedia.org/wiki/I_Love_NY_(2015_film),I Love NY,"['stori', 'new', 'year', 'eve', 'two', 'stranger', 'live', 'two', 'differ', 'citi', 'new', 'toss', 'compani', 'hand', 'fate', 'comedi', 'error', 'funni', 'enchant', 'world', 'celebr', 'new', 'year', 'two', 'stranger', 'realiz', 'romanc', 'fall', 'apart', 'make', 'desper', 'bid', 'sustain', 'relationship', 'inadvert', 'fall', 'love', 'one', 'magic', 'new', 'year', 'eve', 'stori', 'new', 'year', 'eve', 'two', 'stranger', 'live', 'two', 'differ', 'citi', 'new', 'toss', 'compani', 'hand', 'fate', 'comedi', 'Sunny Deol', 'Kangana Ranaut', 'Prem Chopra', 'Kubbra Sait', 'Maya Alagh', 'Manoj Joshi', 'Navin Chowdhry', 'Tannishtha Chatterjee', 'Jiten Mukhi', 'Virag Mishra', 'Lillete Dubey', '', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/tIqav4xlbDh55dmxNFPRx5rVQLX.jpg
tt3477214,https://en.wikipedia.org/wiki/Kaun_Kitne_Paani_Mein,Kaun Kitney Paani Mein,"['film', 'wryli', 'express', 'chang', 'hierarchi', 'cast', 'power', 'equat', 'water', 'import', 'resourc', 'vanish', 'oppress', 'becom', 'oppressor', 'stori', 'told', 'two', 'villag', 'split', 'base', 'cast', 'money', 'never', 'water', 'current', 'situat', 'revers', 'fortun', 'old', 'world', 'order', 'broken', 'water', 'becom', 'biggest', 'game', 'changer', 'domino', 'effect', 'everyth', 'social', 'order', 'econom', 'even', 'love', 'marriag', 'film', 'take', 'satir', 'look', 'respect', 'resourc', 'cast', 'divid', 'rural', 'life', 'backdrop', 'tradit', 'love', 'stori', 'set', 'realm', 'water', 'new', 'currenc', 'film', 'wryli', 'express', 'chang', 'hierarchi', 'cast', 'power', 'equat', 'water', 'import', 'resourc', 'vanish', 'oppress', 'becom', 'oppressor', 'stori', 'Kunal Kapoor', 'Radhika Apte', 'Saurabh Shukla', 'Gulshan Grover', '', 'Comedy', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/bxDK3u6eQvrKl4vf4mSvYjickjM.jpg
tt4430212,https://en.wikipedia.org/wiki/Drishyam(2015),Drishyam,"['vijay', 'salgaonkar', 'run', 'cabl', 'tv', 'network', 'remot', 'hilli', 'villag', 'goa', 'live', 'happi', 'life', 'wife', 'nandini', 'two', 'daughter', '4th', 'grade', 'dropout', 'orphan', 'vijay', 'work', 'way', 'toward', 'success', 'sheer', 'street', 'smart', 'order', 'provid', 'famili', 'mean', 'world', 'man', 'mean', 'need', 'vijay', 'believ', 'life', 'live', 'simplist', 'wife', 'love', 'devoutli', 'want', 'vijay', 'thrifti', 'miserli', 'behavior', 'end', 'want', 'world', 'famili', 'one', 'thing', 'vijay', 'live', 'without', 'passion', 'watch', 'film', 'obsess', 'mind', 'stay', 'night', 'offic', 'bing', 'tv', 'movi', 'bizarr', 'turn', 'event', 'teenag', 'boy', 'goe', 'miss', 'son', 'headstrong', 'cop', 'ig', 'meera', 'deshmukh', 'salgaonkar', 'famili', 'prime', 'suspect', 'humbl', 'middl', 'class', 'man', 'abl', 'protect', 'famili', 'oppress', 'power', 'desper', 'measur', 'taken', 'man', 'tri', 'save', 'famili', 'dark', 'side', 'law', 'commit', 'unexpect', 'crime', 'Ajay Devgn', 'Shriya Saran', 'Tabu', 'Rajat Kapoor', 'Ishita Dutta', 'Mrunal Jadhav', 'Prasanna Ketkar', 'Yogesh Sonam', 'Prathamesh Parab', 'Rishab Chadha', 'Ashish Warang', 'Anil Nagarkar', 'Tarun Shukla', 'Smita Inamdar', '', 'Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg
tt3422462,https://en.wikipedia.org/wiki/Bangistan,Bangistan,"['bangistan', 'whip', 'smart', 'uproari', 'satir', 'fundament', 'stori', 'two', 'unlik', 'terrorist', 'antithes', 'common', 'destruct', 'goal', 'concern', 'unrest', 'name', 'religion', 'subcontinent', 'leader', 'muslim', 'hindu', 'imam', 'shankaracharya', 'announc', 'attend', 'intern', 'peac', 'confer', 'krakow', 'joint', 'effort', 'help', 'unit', 'two', 'religion', 'perpetu', 'harmoni', 'rival', 'ragtag', 'organ', 'islamist', 'tamam', 'polit', 'parti', 'maa', 'ka', 'dal', 'separ', 'recruit', 'brainwash', 'hafeez', 'praveen', 'suicid', 'bomb', 'confer', 'may', 'continu', 'wield', 'local', 'influenc', 'rigor', 'hilari', 'period', 'two', 'men', 'switch', 'religi', 'ident', 'stay', 'radar', 'hafeez', 'jihadi', 'masquerad', 'conserv', 'hindu', 'ishwarchand', 'praveen', 'hindu', 'soldier', 'don', 'garb', 'practic', 'muslim', 'allahrakha', 'focus', 'mission', 'two', 'blunder', 'terrorist', 'lofti', 'ideolog', 'ordinari', 'talent', 'mission', 'chang', 'world', 'Jacqueline Fernandez', 'Riteish Deshmukh', 'Michalina Olszanska', 'Saharsh Kumar Shukla', 'Aakash Dabhade', 'Pulkit Samrat', 'Rajesh Sharma', 'Zachary Coffin', 'Tom Alter', 'Kumud Mishra', 'Chandan Roy Sanyal', 'Janusz Chabior', 'Cezary Pazura', 'Arya Babbar', '', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/zvZ4NHTmkpXuGD33HnvpFNvqNBs.jpg
tt3547616,https://en.wikipedia.org/wiki/All_Is_Well_(2015_film),All Is Well,"['musician', 'find', 'run', 'group', 'thug', 'friend', 'estrang', 'parent', 'musician', 'find', 'run', 'group', 'thug', 'friend', 'estrang', 'parent', 'Rishi Kapoor', 'Abhishek Bachchan', 'Asin', 'Supriya Pathak', '', 'Adventure', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/hsruH6BJCDy5ELSB7u9oZKryf2M.jpg
tt3802576,https://en.wikipedia.org/wiki/Brothers_(2015_film),Brothers,"['stori', 'two', 'estrang', 'brother', 'come', 'play', 'rink', 'david', 'fernand', 'quit', 'job', 'physic', 'teacher', 'becom', 'fighter', 'will', 'whatev', 'take', 'save', 'ill', 'daughter', 'monti', 'fernand', 'creat', 'storm', 'internet', 'one', 'video', 'final', 'get', 'chanc', 'prove', 'world', 'train', 'vigor', 'two', 'brother', 'two', 'fighter', 'one', 'ultim', 'fight', 'two', 'estrang', 'brother', 'squar', 'mix', 'martial', 'art', 'tournament', 'Akshay Kumar', 'Sidharth Malhotra', 'Jackie Shroff', 'Jacqueline Fernandez', 'Meghan Jadhav', 'Shefali Shah', 'Kiran Kumar', 'Ashutosh Rana', 'Kulbhushan Kharbanda', 'Ashok Lokhande', 'Raj Zutshi', 'Roderick Harding', 'Conan Stevens', 'Daniel Bernhardt', '', 'Action', 'Drama', 'Sport']",https://image.tmdb.org/t/p/w500/kjZv4IbGdn84Bxqt3aBB6zlWZPK.jpg
tt4513812,https://en.wikipedia.org/wiki/Gour_Hari_Dastaan,Gour Hari Dastaan: The Freedom File,"['gour', 'hari', 'da', 'freedom', 'fighter', 'work', 'khadi', 'kraft', 'live', 'along', 'wife', 'son', 'live', 'content', 'life', 'neighborhood', 'howev', 'one', 'day', 'son', 'unabl', 'secur', 'colleg', 'admiss', 'lack', 'freedom', 'fighter', 'certif', 'feel', 'need', 'establish', 'ident', 'quest', 'piec', 'paper', 'prove', 'authent', 'son', 'neighbor', 'world', 'begin', 'journey', 'suck', 'almost', 'entir', 'life', 'gour', 'hari', 'da', 'freedom', 'fighter', 'work', 'khadi', 'kraft', 'live', 'along', 'wife', 'son', 'live', 'content', 'life', 'neighborhood', 'howev', 'one', 'day', 'son', 'unabl', 'secur', 'Vinay Pathak', 'Konkona Sen Sharma', 'Ranvir Shorey', 'Tannishtha Chatterjee', 'Deepak Saksule', 'Vikram Gokhale', 'Vipin Sharma', 'Rajit Kapoor', 'Saurabh Shukla', 'Asrani', 'Siddarth Jadhav', 'Mohan Kapoor', 'Viju Khote', 'Neha Pendse', '', 'Biography', 'Drama']",https://image.tmdb.org/t/p/w500/oUHgF4zYVdpYPWoyuLdswhEz9vs.jpg
tt3449292,https://en.wikipedia.org/wiki/Manjhi_-_The_Mountain_Man,Manjhi: The Mountain Man,"['dashrath', 'manjhi', 'poor', 'man', 'lowest', 'low', 'cast', 'live', 'remot', 'villag', 'cut', 'world', 'rocki', 'mountain', 'rang', 'life', 'daili', 'struggl', 'surviv', 'love', 'wife', 'phaguniya', 'beyond', 'belief', 'one', 'day', 'climb', 'mountain', 'bring', 'food', 'wife', 'slip', 'fell', 'die', 'overwhelm', 'grief', 'dashrath', 'decid', 'carv', 'path', 'mountain', 'one', 'els', 'would', 'suffer', 'fate', '22', 'year', 'hammer', 'chisel', 'hammer', 'away', 'rock', 'till', 'path', 'carv', 'mountain', 'use', 'hammer', 'chisel', 'man', 'spend', 'year', 'carv', 'road', 'treacher', 'mountain', 'Nawazuddin Siddiqui', 'Radhika Apte', '', 'Adventure', 'Biography', 'Drama']",https://image.tmdb.org/t/p/w500/nmFL0KThULuggh7DxUimi5XTTWu.jpg
tt4859310,https://en.wikipedia.org/wiki/Thoda_Lutf_Thoda_Ishq,Thoda Lutf Thoda Ishq,"['two', 'good', 'noth', 'boy', 'jhumroo', 'ghungroo', 'best', 'exampl', 'fool', 'keep', 'roam', 'around', 'whole', 'day', 'sole', 'motiv', 'life', 'fun', 'befriend', 'girl', 'go', 'parti', 'get', 'drunk', 'chill', 'find', 'impish', 'way', 'get', 'touch', 'girl', 'also', 'desper', 'get', 'job', 'comic', 'attempt', 'receiv', 'yet', 'embarrass', 'coupl', 'disast', 'get', 'job', 'newli', 'open', 'beauti', 'parlor', 'run', 'two', 'smart', 'girl', 'dream', 'come', 'true', 'around', 'girl', 'time', 'begin', 'hilari', 'trauma', 'journey', 'full', 'unexpect', 'twist', 'ride', 'guffaw', 'viewer', 'two', 'good', 'noth', 'boy', 'jhumroo', 'ghungroo', 'best', 'exampl', 'fool', 'keep', 'roam', 'around', 'whole', 'day', 'sole', 'motiv', 'life', 'fun', 'befriend', 'girl', 'go', 'parti', 'get', 'Bhavita Anand', 'Rakesh Bedi', 'Vijayant Kohli', 'Sanjay Mishra', 'Sushmita Mukherjee', 'Neha Pawar', 'Sanjana Singh', 'Hiten Tejwani', '', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/yNGPugwZb9VUxHIUOXHXdQmhlo3.jpg
tt3469244,https://en.wikipedia.org/wiki/Phantom_(2015_film),Phantom,"['phantom', 'polit', 'action', 'thriller', 'unfold', 'across', 'variou', 'countri', 'around', 'world', 'plot', 'revolv', 'around', 'protagonist', 'daniy', 'whose', 'journey', 'seek', 'justic', 'take', 'india', 'europ', 'america', 'volatil', 'middl', 'east', 'howev', 'find', 'mission', 'like', 'alway', 'price', 'pay', 'case', 'person', 'price', 'disgrac', 'indian', 'soldier', 'carri', 'seri', 'assassin', 'hope', 'restor', 'honour', 'Saif Ali Khan', 'Katrina Kaif', 'Sabyasachi Chakrabarty', 'Rajesh Tailang', '', 'Action', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/en6nlTMR7ZUqLvzZhEEDQU5IJxC.jpg
tt4467202,https://en.wikipedia.org/wiki/Hero_(2015_Hindi_film),Hero,"['sooraj', 'sooraj', 'pancholi', 'gangster', 'mumbai', 'meet', 'radha', 'athiya', 'shetti', 'radha', 'daughter', 'chief', 'polic', 'one', 'day', 'sooraj', 'run', 'radha', 'tell', 'got', 'instruct', 'polic', 'take', 'away', 'citi', 'time', 'later', 'radha', 'get', 'know', 'kidnap', 'sooraj', 'seri', 'event', 'sooraj', 'leav', 'radha', 'time', 'alreadi', 'love', 'thereaft', 'come', 'part', 'face', 'lot', 'problem', 'overcom', 'hurdl', 'prove', 'love', 'boy', 'girl', 'find', 'stuck', 'whirlpool', 'intens', 'love', 'would', 'anyth', 'go', 'extent', 'face', 'odd', 'one', 'love', 'Suraj Pancholi', 'Athiya Shetty', 'Tigmanshu Dhulia', 'Aditya Pancholi', '', 'Action', 'Drama', 'Musical']",https://image.tmdb.org/t/p/w500/esBeEnXx8tSCcGF4DKwwESxsAp8.jpg
tt4934950,https://en.wikipedia.org/wiki/Talvar_(film),Talvar,"['stori', 'revolv', 'around', 'mysteri', 'murder', 'case', 'girl', 'shruti', 'domest', 'help', 'khempal', 'work', 'place', 'film', 'base', 'real', 'life', 'noida', 'doubl', 'murder', 'case', '2008', 'parent', 'said', 'prime', 'suspect', 'murder', 'film', 'showcas', 'three', 'perspect', 'case', 'emerg', 'investig', 'move', 'forward', 'experienc', 'investig', 'confront', 'sever', 'conflict', 'theori', 'perpetr', 'violent', 'doubl', 'homicid', 'Irrfan Khan', 'Konkona Sen Sharma', 'Neeraj Kabi', 'Sohum Shah', 'Atul Kumar', 'Gajraj Rao', 'Prakash Belawadi', 'Shishir Sharma', '', 'Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/vye2RxyxXKeTIJBSHo0HkvFuTCR.jpg
tt4467262,https://en.wikipedia.org/wiki/Katti_Batti,Katti Batti,"['katti', 'batti', 'stori', 'star', 'imran', 'khan', 'madhav', 'kabra', 'maddi', 'kangana', 'ranaut', 'payal', 'maddi', 'architect', 'love', 'payal', 'attitud', 'toward', 'life', 'stori', 'revolv', 'around', 'maddi', 'payal', 'relationship', '5', 'year', 'sudden', 'turn', 'event', 'payal', 'leav', 'maddi', 'romant', 'comedi', 'follow', 'maddi', 'payal', 'relationship', 'sudden', 'turn', 'event', 'creat', 'distanc', 'Suhaas Ahuja', 'Vivan Bhatena', 'Imran Khan', 'Suparna Marwah', 'Gavin N. Methalaka', 'Mithila Palkar', 'Jimesh Patel', 'Chandan Raina', 'Kangana Ranaut', 'Abhishek Saha', '', 'Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/3Q2gzibVqJI7Bt6jYELtLfWEdYw.jpg
tt4117066,https://en.wikipedia.org/wiki/Meeruthiya_Gangster,Meeruthiya Gangsters,"['unemploy', 'colleg', 'student', 'becom', 'gangster', 'fulfil', 'financi', 'need', 'event', 'follow', 'decis', 'gangster', 'backdrop', 'meerut', 'citi', 'india', 'unemploy', 'colleg', 'student', 'becom', 'gangster', 'fulfil', 'financi', 'need', 'event', 'follow', 'decis', 'gangster', 'backdrop', 'meerut', 'citi', 'india', 'Jaideep Ahlawat', 'Aakash Dahiya', 'Jatin Sarna', 'Shadab Kamal', 'Chandrachoor Rai', 'Vansh Bhardwaj', 'Nushrat Bharucha', 'Sanjay Mishra', 'Mukul Dev', 'Brijendra Kala', 'Ishita Sharma', 'Soundarya Sharma', '', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/yezUNRqLWeiMD8z8AfClbZLAs6C.jpg
tt4897908,https://en.wikipedia.org/wiki/Calendar_Girls_(2015_film),Calendar Girls,"['five', 'girl', 'mayuri', 'nazneen', 'sharon', 'nandita', 'paroma', 'differ', 'region', 'india', 'select', 'pose', 'cover', 'india', 'prestigi', 'annual', 'calendar', 'collabor', 'busi', 'tycoon', 'rishabh', 'kukreja', 'photograph', 'friend', 'timmi', 'movi', 'voyeurist', 'peek', 'happen', 'happen', 'success', 'fame', 'attain', 'stori', 'girl', 'came', 'villag', 'get', 'stardom', 'fashion', 'industri', 'happen', 'next', 'surround', 'obstacl', 'Akanksha Puri', 'Avani Modi', 'Kyra Dutt', 'Ruhi Singh', 'Satarupa Pyne', '', 'Drama']",https://image.tmdb.org/t/p/w500/9dbjSXOxom79XMaYGqvF6X0vQ4Y.jpg
tt3619710,https://en.wikipedia.org/wiki/Bhaag_Johnny,Bhaag Johnny,"['forc', 'kill', 'woman', 'johnni', 'grant', 'opportun', 'live', 'two', 'live', 'one', 'kill', 'attempt', 'save', 'forc', 'kill', 'woman', 'johnni', 'grant', 'opportun', 'live', 'two', 'live', 'one', 'kill', 'attempt', 'save', 'Kunal Khemu', 'Zoa Morani', 'Mandana Karimi', 'Manasi Scott', 'Mukul Dev', '', 'Action', 'Fantasy', 'Thriller']",https://image.tmdb.org/t/p/w500/5Vs5TYt6lEq88zBURWr7lydqCnL.jpg
tt4323504,https://en.wikipedia.org/wiki/Jazbaa,Jazbaa,"['anuradha', 'verma', 'promin', 'crimin', 'lawyer', 'singl', 'mother', 'never', 'lost', 'case', 'one', 'day', 'daughter', 'sanaya', 'kidnap', 'ransom', 'demand', 'instead', 'kidnapp', 'contact', 'tell', 'defend', 'convict', 'felon', 'get', 'daughter', 'back', 'felon', 'miyaaz', 'shaikh', 'convict', 'rape', 'murder', 'young', 'woman', 'case', 'set', 'judgement', 'four', 'day', 'kidnapp', 'keep', 'track', 'anuradha', 'close', 'make', 'sure', 'compli', 'demand', 'pressur', 'time', 'anuradha', 'tri', 'get', 'help', 'suspend', 'polic', 'friend', 'yohan', 'suspend', 'polic', 'forc', 'flaunt', 'rule', 'regul', 'often', 'case', 'miyaaz', 'shaikh', 'handl', 'renown', 'public', 'prosecutor', 'play', 'atul', 'kulkarni', 'defeat', 'anuradha', 'henc', 'long', 'time', 'profession', 'rivalri', 'anuradha', 'race', 'time', 'save', 'daughter', 'twist', 'law', 'win', 'tension', 'aris', 'daughter', 'nation', 'best', 'lawyer', 'kidnap', 'save', 'rapist', 'death', 'sentenc', 'ransom', 'within', '4', 'day', 'Aishwarya Rai Bachchan', 'Irrfan Khan', 'Shabana Azmi', 'Jackie Shroff', 'Atul Kulkarni', 'Chandan Roy Sanyal', 'Abhimanyu Singh', 'Sara Arjun', '', 'Action', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/lasy6dL6VgII8EJzvCxNhNsneuS.jpg
tt4995402,https://en.wikipedia.org/wiki/Bumper_Draw,Bumper Draw,"['sunderl', 'farooq', 'befriend', 'strang', 'situat', 'encount', 'pestonji', 'old', 'parsi', 'man', 'add', 'exist', 'list', 'problem', 'sunderl', 'farooq', 'befriend', 'strang', 'situat', 'encount', 'pestonji', 'old', 'parsi', 'man', 'add', 'exist', 'list', 'problem', 'Seema Azmi', 'Narendra Bedi', 'Reena Charnya', 'Bomie E. Dotiwala', 'Subrat Dutta', 'Harish Hariaudh', 'Zakir Husain', 'Hrishikesh Joshi', 'Omkar Das Manikpuri', 'Meera', 'Sitaram Panchal', 'Rushad Rana', 'Deepa Sethi', '', 'Comedy']",https://image.tmdb.org/t/p/w500/pgNByijNr3KoxOnEGl6f9Lrlhbz.jpg
tt5021968,https://en.wikipedia.org/wiki/Chinar_Daastaan-E-Ishq,Chinar Daastaan-E-Ishq,"['base', 'urdu', 'novel', 'jheel', 'jalti', 'hai', 'film', 'aspir', 'icon', 'love', 'stori', 'jamaal', 'faissal', 'khan', 'suraiyya', 'inayat', 'sharma', 'sadli', 'somber', 'stori', 'experi', 'watch', 'film', 'tragic', 'base', 'urdu', 'novel', 'jheel', 'jalti', 'hai', 'film', 'aspir', 'icon', 'love', 'stori', 'jamaal', 'faissal', 'khan', 'suraiyya', 'inayat', 'sharma', 'sadli', 'somber', 'stori', 'experi', 'watch', 'film', 'tragic', 'Parveen Kaur', 'Faisal Khan', 'Shahbaaz Khan', 'Pramod Moutho', 'Inayat Sharma', '', 'Romance']",https://image.tmdb.org/t/p/w500/4GzUD6R457xyktjqqEwn2YAiLwK.jpg
tt4302956,https://en.wikipedia.org/wiki/Kis_Kisko_Pyar_Karu,Kis Kisko Pyaar Karoon,"['film', 'tell', 'stori', 'man', 'goe', '3', 'ident', 'shiv', 'ram', 'kishan', 'everi', 'time', 'kumar', 'shiv', 'ram', 'kishan', 'land', 'help', 'girl', 'distress', 'land', 'marri', 'girl', 'establish', 'fact', 'get', 'marri', 'juhi', 'simran', 'anjali', 'luck', 'would', 'wive', 'live', 'apart', 'kumar', 'shiv', 'ram', 'kishan', 'success', 'hide', 'marriag', 'three', 'wive', 'none', 'know', 'fact', 'shiv', 'ram', 'kishan', 'one', 'man', 'cheat', 'plot', 'get', 'twistier', 'entri', 'deepika', 'girl', 'realli', 'love', 'plan', 'marri', 'elli', 'avram', 'well', 'due', 'fear', 'lose', 'execut', 'anoth', 'marriag', 'parent', 'arriv', 'plot', 'get', 'murkier', 'three', 'wive', 'becom', 'best', 'friend', 'confus', 'increas', 'three', 'wive', 'invit', 'best', 'friend', 'wed', 'man', 'kapil', 'sharma', 'fall', 'love', 'four', 'women', 'keep', 'find', 'Kapil Sharma', 'Simran Kaur Mundi', 'Manjari Fadnnis', 'Sai Lokur', 'Elli Avrram', 'Varun Sharma', 'Arbaaz Khan', 'Supriya Pathak', 'Sharat Saxena', 'Manoj Joshi', '', 'Comedy']",https://image.tmdb.org/t/p/w500/e3fZkrzWlgX3QDmQelygxKpyB2I.jpg
tt4430136,https://en.wikipedia.org/wiki/Pyaar_Ka_Punchnama_2,Pyaar Ka Punchnama 2,"['three', 'simpl', 'fun', 'love', 'guy', 'live', 'gurgaon', 'look', 'love', 'find', 'girl', 'tast', 'seem', 'well', 'time', 'move', 'slowli', 'steadili', 'begin', 'wonder', 'halv', 'actual', 'love', 'make', 'think', 'right', 'effort', 'find', 'keep', 'love', 'pay', 'fall', 'love', 'three', 'roommat', 'experi', 'chang', 'live', 'Kartik Aaryan', 'Omkar Kapoor', 'Sunny Singh Nijjar', 'Nushrat Bharucha', 'Ishita Raj', 'Sonnalli Seygall', '', 'Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/2EjMwAPh8ILLZloqr5U42BCoWMe.jpg
